Request,Time(s),Delta(s),HTTP Status,CPU(%),MEM(MB),MEM(%)
3,3.848948,3,500,0.9,3165.0,7.9
1,3.849995,3,201,0.9,3165.0,7.9
2,3.861023,3,201,1.1,3166.0,7.9
