Request,Time(s),Delta(s),HTTP Status,CPU(%),MEM(MB),MEM(%)
4,0.637017,0,200,3.5,540.0,29.2
3,0.637110,0,200,3.5,540.0,29.2
1,0.734567,0,200,3.5,538.0,29.1
5,0.750616,0,200,4.5,539.0,29.1
2,0.801998,0,200,3.5,538.0,29.1
