Request,Time(s),Delta(s),HTTP Status,CPU(%),MEM(MB),MEM(%)
2,0.604682,1,200,5.5,546.0,29.5
6,0.613504,1,200,5.6,547.0,29.6
8,0.665788,1,200,5.6,545.0,29.4
7,0.776461,1,200,6.5,544.0,29.4
9,0.849521,1,200,8.9,550.0,29.7
4,0.864107,1,200,8.0,543.0,29.3
1,0.877092,1,200,8.0,543.0,29.3
3,0.959860,1,200,7.6,540.0,29.2
5,0.972104,1,200,7.6,540.0,29.2
10,1.074504,1,200,8.0,537.0,29.0
