Request,Time(s),Delta(s),HTTP Status,CPU(%),MEM(MB),MEM(%)
3,0.623917,0,200,5.4,540.0,29.2
2,0.629131,0,200,5.4,541.0,29.2
1,0.665228,1,200,5.5,538.0,29.1
