Request,Time(s),Delta(s),HTTP Status,CPU(%),MEM(MB),MEM(%)
2,0.204228,0,201,5.3,3170.0,7.9
4,0.206531,0,201,5.1,3170.0,7.9
6,0.206254,0,201,5.1,3170.0,7.9
3,0.220694,0,201,5.1,3170.0,7.9
8,0.224594,0,201,5.4,3170.0,7.9
5,0.235914,0,201,5.5,3170.0,7.9
1,0.518877,1,201,4.6,3171.0,7.9
9,0.526811,1,201,4.4,3171.0,7.9
10,0.530381,1,201,4.4,3171.0,7.9
7,0.531402,1,201,4.5,3171.0,7.9
