Request,Time(s),Delta(s),HTTP Status,CPU(%),MEM(MB),MEM(%)
2,0.107718,0,201,3.2,3165.0,7.9
3,0.122058,0,201,3.2,3172.0,7.9
1,0.135195,0,201,3.5,3152.0,7.9
