Request,Time(s),Delta(s),HTTP Status,CPU(%),MEM(MB),MEM(%)
5,0.166545,0,201,2.3,3161.0,7.9
2,0.174005,0,201,2.2,3161.0,7.9
1,0.185659,0,201,1.9,3161.0,7.9
4,0.195676,0,201,1.8,3161.0,7.9
3,0.211126,0,201,1.4,3161.0,7.9
