Request,Time(s),Delta(s),HTTP Status,CPU(%),MEM(MB),MEM(%)
6,16.321952,17,200,0.5,555.0,30.0
1,16.713419,17,500,1.0,554.0,29.9
2,20.996171,21,500,5.5,549.0,29.7
9,21.014781,21,500,5.5,549.0,29.7
7,21.016245,21,500,6.0,549.0,29.7
3,21.221327,22,200,6.0,547.0,29.6
8,21.560668,22,500,5.5,546.0,29.5
4,21.575150,22,500,5.9,545.0,29.4
5,21.603315,22,500,5.9,545.0,29.4
10,21.810003,22,200,5.0,543.0,29.3
